,0
305,7
306,5
307,31
308,2
309,11
310,25
311,10
312,9
313,33
314,10
315,3
316,12
317,2
318,16
319,17
320,6
321,13
322,12
323,25
324,13
325,28
326,8
327,42
328,9
329,11
330,9
331,9
332,38
333,2
334,13
335,25
336,14
337,11
338,38
339,4
340,26
341,9
342,1
343,13
344,28
345,9
346,2
347,32
348,2
349,13
350,38
351,38
352,31
353,8
354,35
355,33
356,2
357,31
358,12
359,30
360,35
361,31
362,3
363,5
364,10
365,2
366,2
367,9
368,39
369,10
370,3
371,1
372,36
373,17
374,36
375,10
376,11
377,21
378,2
379,19
380,13
381,5
382,33
383,1
384,38
385,11
386,11
387,13
388,12
389,4
390,1
391,2
392,5
393,1
394,3
395,2
396,4
397,38
398,10
399,12
400,3
401,12
402,1
403,12
404,38
405,1
406,1
407,38
408,10
409,34
410,38
411,23
412,13
413,29
414,10
415,28
416,11
417,25
418,29
419,22
420,12
421,13
422,8
423,42
424,4
425,1
426,14
427,1
428,38
429,11
430,9
431,38
432,4
433,11
434,14
435,31
436,21
437,12
438,8
439,7
440,28
441,3
442,26
443,26
444,14
445,7
446,1
447,18
448,8
449,18
450,5
451,10
452,42
453,10
454,13
455,40
456,19
457,23
458,11
459,1
460,2
461,33
462,25
463,10
464,37
465,17
466,7
467,28
468,9
469,2
470,29
471,5
472,9
473,25
474,40
475,35
476,14
477,33
478,12
479,14
480,12
481,36
482,5
483,33
484,12
485,3
486,19
487,31
488,38
489,9
490,13
491,35
492,10
493,23
494,8
495,38
496,25
497,25
498,8
499,22
500,25
501,14
502,13
503,1
504,4
505,18
506,12
507,4
508,13
509,8
510,18
511,33
512,10
513,8
514,1
515,1
516,14
517,9
518,12
519,10
520,5
521,23
522,4
523,24
524,2
525,38
526,15
527,13
528,3
529,10
530,17
531,11
532,2
533,2
534,25
535,38
536,27
537,5
538,2
539,9
540,13
541,4
542,18
543,22
544,38
545,19
546,36
547,11
548,39
549,21
550,36
551,9
552,5
553,34
554,26
555,1
556,5
557,38
558,12
559,12
560,15
561,42
562,16
563,11
564,35
565,8
566,42
567,3
568,15
569,5
570,8
571,37
572,7
573,11
574,4
575,36
576,22
577,25
578,25
579,4
580,10
581,18
582,23
583,8
584,5
585,2
586,29
587,30
588,36
589,13
590,15
591,38
592,4
593,14
594,26
595,12
596,9
597,38
598,12
599,7
600,17
601,17
602,13
603,7
604,20
605,7
606,12
607,25
608,13
609,38
610,32
611,15
612,18
613,38
614,13
615,2
616,28
617,3
618,11
619,13
620,12
621,3
622,13
623,14
624,14
625,38
626,12
627,22
628,9
629,9
630,1
631,10
632,1
633,3
634,9
635,1
636,35
637,13
638,35
639,10
640,13
641,35
642,9
643,13
644,4
645,27
646,28
647,38
648,13
649,25
650,41
651,2
652,3
653,23
654,10
655,5
656,17
657,4
658,4
659,4
660,17
661,33
662,1
663,7
664,17
665,13
666,38
667,13
668,33
669,3
670,15
671,35
672,12
673,25
674,31
675,18
676,22
677,13
678,12
679,41
680,35
681,1
682,25
683,38
684,10
685,38
686,34
687,13
688,8
689,41
690,25
691,3
692,2
693,12
694,29
695,41
696,28
697,7
698,15
699,2
700,2
701,12
702,4
703,4
704,38
705,7
706,40
707,26
708,23
709,12
710,9
711,22
712,38
713,10
714,25
715,10
716,11
717,20
718,25
719,10
720,7
721,40
722,12
723,13
724,5
725,31
726,10
727,6
728,9
729,15
730,18
731,10
732,10
733,15
734,22
735,25
736,11
737,28
738,11
739,31
740,12
741,12
742,1
743,42
744,18
745,13
746,28
747,3
748,4
749,3
750,40
751,11
752,3
753,38
754,5
755,8
756,38
757,2
758,13
759,33
760,0
761,17
762,25
763,30
764,38
765,8
766,5
767,35
768,10
769,1
770,5
771,4
772,6
773,35
774,35
775,25
776,13
777,12
778,4
779,11
780,0
781,11
782,34
783,1
784,1
785,10
786,9
787,12
788,13
789,7
790,5
791,4
792,8
793,12
794,1
795,10
796,3
797,8
798,13
799,5
800,12
801,25
802,34
803,14
804,40
805,10
806,10
807,11
808,13
809,9
810,41
811,25
812,40
813,9
814,13
815,34
816,26
817,9
818,18
819,10
820,25
821,17
822,13
823,2
824,10
825,14
826,15
827,38
828,3
829,1
830,5
831,31
832,4
833,12
834,35
835,39
836,5
837,2
838,37
839,1
840,12
841,1
842,12
843,36
844,8
845,32
846,13
847,17
848,9
849,1
850,13
851,5
852,1
853,28
854,3
855,2
856,9
857,37
858,24
859,40
860,32
861,9
862,38
863,9
864,3
865,5
866,10
867,4
868,7
869,18
870,36
871,2
872,1
873,7
874,13
875,1
876,4
877,35
878,12
879,14
880,9
881,2
882,12
883,25
884,1
885,26
886,7
887,5
888,31
889,9
890,13
891,37
892,9
893,12
894,6
895,10
896,35
897,2
898,15
899,1
900,10
901,10
902,4
903,13
904,25
905,42
906,20
907,7
908,28
909,13
910,9
911,4
912,11
913,8
914,38
915,7
916,18
917,2
918,38
919,5
920,10
921,31
922,0
923,38
924,5
925,3
926,11
927,38
928,20
929,15
930,8
931,12
932,9
933,13
934,15
935,4
936,4
937,11
938,10
939,8
940,1
941,38
942,13
943,38
944,42
945,9
946,34
947,38
948,38
949,0
950,28
951,13
952,5
953,38
954,1
955,35
956,1
957,18
958,1
959,17
960,18
961,38
962,10
963,20
964,9
965,9
966,39
967,17
968,1
969,15
970,33
971,1
972,25
973,1
974,18
975,1
976,25
977,2
978,35
979,12
980,7
981,7
982,35
983,2
984,18
985,13
986,42
987,8
988,20
989,38
990,38
991,1
992,13
993,16
994,1
995,35
996,9
997,13
998,15
999,4
1000,38
1001,7
1002,18
1003,1
1004,31
1005,14
1006,34
1007,24
1008,38
1009,5
1010,17
1011,7
1012,13
1013,10
1014,39
1015,2
1016,21
1017,5
1018,38
1019,9
1020,33
1021,2
1022,8
1023,2
1024,18
1025,5
1026,2
1027,8
1028,1
1029,3
1030,35
1031,36
1032,2
1033,35
1034,12
1035,5
1036,40
1037,38
1038,13
1039,8
1040,18
1041,2
1042,10
1043,9
1044,1
1045,15
1046,24
1047,33
1048,2
1049,19
1050,2
1051,23
1052,9
1053,3
1054,22
1055,13
1056,31
1057,12
1058,12
1059,4
1060,33
1061,5
1062,13
1063,10
1064,8
1065,38
1066,35
1067,12
1068,25
1069,38
1070,9
1071,4
1072,21
1073,17
1074,21
1075,18
1076,8
1077,10
1078,31
1079,4
1080,12
1081,2
1082,37
1083,3
1084,38
1085,16
1086,9
1087,16
1088,6
1089,13
1090,22
1091,18
1092,1
1093,20
1094,28
1095,7
1096,26
1097,25
1098,12
1099,9
1100,7
1101,38
1102,14
1103,16
1104,29
1105,28
1106,4
1107,13
1108,3
1109,22
1110,25
1111,6
1112,1
1113,14
1114,17
1115,23
1116,2
1117,4
1118,30
1119,13
1120,1
1121,35
1122,1
1123,8
1124,38
1125,9
1126,25
1127,25
1128,15
1129,6
1130,4
1131,0
1132,2
1133,2
1134,2
1135,28
1136,3
1137,2
1138,12
1139,12
1140,13
1141,1
1142,35
1143,18
1144,13
1145,18
1146,25
1147,5
1148,31
1149,31
1150,32
1151,31
1152,2
1153,2
1154,25
1155,2
1156,38
1157,14
1158,8
1159,1
1160,36
1161,38
1162,25
1163,5
1164,42
1165,14
1166,9
1167,30
1168,28
1169,35
1170,3
1171,5
1172,28
1173,34
1174,12
1175,27
1176,0
1177,10
1178,13
1179,13
1180,29
1181,2
1182,12
1183,4
1184,13
1185,33
1186,38
1187,12
1188,14
1189,11
1190,9
1191,2
1192,10
1193,26
1194,7
1195,1
1196,3
1197,11
1198,17
1199,4
1200,8
1201,8
1202,3
1203,1
1204,7
1205,13
1206,10
1207,22
1208,38
1209,2
1210,7
1211,1
1212,8
1213,1
1214,36
1215,25
1216,14
1217,10
1218,25
1219,17
1220,10
1221,10
1222,41
1223,2
1224,5
1225,4
1226,18
1227,11
1228,2
1229,38
1230,10
1231,12
1232,39
1233,27
1234,18
1235,13
1236,17
1237,31
1238,2
1239,38
1240,4
1241,25
1242,35
1243,4
1244,13
1245,10
1246,13
1247,35
1248,12
1249,11
1250,9
1251,11
1252,14
1253,5
1254,17
1255,23
1256,9
1257,4
1258,37
1259,14
1260,4
1261,25
1262,10
1263,7
1264,31
1265,12
1266,7
1267,15
1268,7
1269,35
1270,19
1271,4
1272,26
1273,39
1274,20
1275,10
1276,35
1277,10
1278,13
1279,5
1280,1
1281,10
1282,2
1283,1
1284,33
1285,30
1286,11
1287,10
1288,5
1289,10
1290,6
1291,35
1292,38
1293,10
1294,1
1295,32
1296,18
1297,10
1298,1
1299,11
1300,6
1301,13
1302,4
1303,33
1304,2
1305,7
1306,15
1307,11
1308,3
1309,2
1310,11
1311,3
1312,38
1313,2
1314,16
1315,5
1316,8
1317,4
1318,12
1319,12
1320,12
1321,5
1322,24
1323,3
1324,8
1325,2
1326,10
1327,9
1328,25
1329,14
1330,10
1331,12
1332,36
1333,1
1334,31
1335,8
1336,13
1337,23
1338,11
1339,1
1340,11
1341,3
1342,5
1343,18
1344,34
1345,9
1346,24
1347,10
1348,12
1349,25
1350,18
1351,4
1352,22
1353,3
1354,1
1355,38
1356,33
1357,4
1358,7
1359,5
1360,25
1361,4
1362,32
1363,18
1364,4
1365,11
1366,33
1367,17
1368,10
1369,3
1370,13
1371,7
1372,38
1373,4
1374,3
1375,17
1376,1
1377,11
1378,13
1379,10
1380,18
1381,10
1382,3
1383,8
1384,15
1385,17
1386,38
1387,9
1388,31
1389,23
1390,11
1391,34
1392,2
1393,9
1394,4
1395,4
1396,5
1397,12
1398,2
1399,30
1400,40
1401,31
1402,9
1403,1
1404,12
1405,36
1406,7
1407,41
1408,13
1409,1
1410,25
1411,2
1412,33
1413,9
1414,18
1415,25
1416,5
1417,15
1418,28
1419,13
1420,9
1421,1
1422,12
1423,13
1424,1
1425,28
1426,2
1427,15
1428,10
1429,39
1430,7
1431,10
1432,6
1433,23
1434,4
1435,1
1436,11
1437,25
1438,3
1439,36
1440,7
1441,29
1442,40
1443,23
1444,4
1445,2
1446,9
1447,38
1448,7
1449,36
1450,25
1451,31
1452,4
1453,1
1454,39
1455,6
1456,23
1457,36
1458,11
1459,4
1460,40
1461,9
1462,35
1463,12
1464,7
1465,7
1466,38
1467,9
1468,24
1469,35
1470,35
1471,5
1472,6
1473,11
1474,14
1475,4
1476,13
1477,10
1478,1
1479,7
1480,5
1481,38
1482,34
1483,42
1484,9
1485,8
1486,41
1487,1
1488,17
1489,16
1490,5
1491,10
1492,2
1493,9
1494,3
1495,7
1496,5
1497,35
1498,2
1499,21
1500,36
1501,30
1502,12
1503,2
1504,11
1505,38
1506,3
1507,10
1508,4
1509,35
1510,9
1511,35
1512,18
1513,39
1514,18
1515,33
1516,25
1517,3
1518,4
1519,4
1520,18
1521,22
1522,5
1523,10
1524,31
1525,18
1526,0
1527,30
1528,25
1529,9
1530,35
1531,24
1532,18
1533,18
1534,41
1535,11
1536,18
1537,3
1538,9
1539,5
1540,13
1541,12
1542,11
1543,11
1544,34
1545,41
1546,18
1547,1
1548,14
1549,2
1550,17
1551,29
1552,4
1553,14
1554,6
1555,8
1556,26
1557,12
1558,3
1559,12
1560,14
1561,13
1562,7
1563,14
1564,14
1565,11
1566,12
1567,23
1568,22
1569,5
1570,8
1571,25
1572,29
1573,11
1574,13
1575,35
1576,13
1577,10
1578,29
1579,38
1580,9
1581,4
1582,12
1583,1
1584,38
1585,38
1586,13
1587,12
1588,22
1589,2
1590,1
1591,11
1592,7
1593,38
1594,25
1595,35
1596,10
1597,25
1598,38
1599,1
1600,13
1601,13
1602,5
1603,9
1604,4
1605,9
1606,7
1607,10
1608,3
1609,1
1610,25
1611,13
1612,5
1613,2
1614,27
1615,25
1616,17
1617,25
1618,2
1619,23
1620,29
1621,11
1622,10
1623,38
1624,18
1625,27
1626,11
1627,7
1628,10
1629,25
1630,39
1631,25
1632,9
1633,2
1634,18
1635,4
1636,38
1637,40
1638,23
1639,35
1640,4
1641,25
1642,4
1643,32
1644,31
1645,4
1646,38
1647,38
1648,2
1649,18
1650,3
1651,10
1652,8
1653,28
1654,14
1655,8
1656,8
1657,6
1658,6
1659,13
1660,13
1661,4
1662,1
1663,14
1664,30
1665,17
1666,2
1667,18
1668,9
1669,8
1670,8
1671,7
1672,5
1673,11
1674,31
1675,4
1676,11
1677,10
1678,19
1679,14
1680,13
1681,9
1682,0
1683,15
1684,38
1685,5
1686,35
1687,13
1688,25
1689,21
1690,1
1691,12
1692,6
1693,1
1694,39
1695,17
1696,5
1697,3
1698,13
1699,16
1700,1
1701,23
1702,1
1703,13
1704,25
1705,1
1706,20
1707,11
1708,2
1709,10
1710,17
1711,5
1712,16
1713,37
1714,2
1715,20
1716,1
1717,8
1718,10
1719,8
1720,9
1721,1
1722,12
1723,2
1724,1
1725,28
1726,13
1727,12
1728,10
1729,12
1730,2
1731,10
1732,39
1733,38
1734,1
1735,13
1736,35
1737,13
1738,32
1739,14
1740,4
1741,14
1742,6
1743,9
1744,8
1745,13
1746,3
1747,1
1748,3
1749,35
1750,38
1751,25
1752,25
1753,9
1754,8
1755,12
1756,6
1757,11
1758,5
1759,1
1760,38
1761,17
1762,5
1763,2
1764,1
1765,10
1766,33
1767,34
1768,13
1769,4
1770,5
1771,31
1772,14
1773,23
1774,34
1775,5
1776,9
1777,8
1778,3
1779,3
1780,6
1781,3
1782,25
1783,13
1784,38
1785,7
1786,25
1787,12
1788,38
1789,5
1790,4
1791,12
1792,13
1793,25
1794,4
1795,25
1796,40
1797,2
1798,26
1799,30
1800,38
1801,17
1802,25
1803,8
1804,28
1805,3
1806,40
1807,33
1808,8
1809,31
1810,12
1811,2
1812,15
1813,7
1814,40
1815,1
1816,11
1817,35
1818,7
1819,18
1820,7
1821,12
1822,2
1823,38
1824,35
1825,13
1826,13
1827,3
1828,12
1829,11
1830,4
1831,23
1832,38
1833,8
1834,31
1835,10
1836,38
1837,4
1838,14
1839,18
1840,38
1841,31
1842,4
1843,30
1844,28
1845,27
1846,10
1847,28
1848,3
1849,28
1850,10
1851,38
1852,8
1853,10
1854,2
1855,30
1856,7
1857,8
1858,12
1859,17
1860,5
1861,9
1862,35
1863,8
1864,9
1865,37
1866,3
1867,4
1868,30
1869,1
1870,4
1871,9
1872,5
1873,2
1874,38
1875,14
1876,30
1877,35
1878,29
1879,5
1880,10
1881,14
1882,35
1883,17
1884,12
1885,25
1886,4
1887,25
1888,1
1889,21
1890,31
1891,10
1892,2
1893,12
1894,13
1895,35
1896,33
1897,39
1898,18
1899,35
1900,40
1901,34
1902,42
1903,1
1904,18
1905,10
1906,1
1907,24
1908,4
1909,4
1910,4
1911,25
1912,38
1913,2
1914,37
1915,22
1916,7
1917,4
1918,25
1919,1
1920,34
1921,5
1922,40
1923,12
1924,15
1925,36
1926,33
1927,34
1928,38
1929,5
1930,17
1931,8
1932,10
1933,9
1934,25
1935,3
1936,5
1937,8
1938,35
1939,5
1940,2
1941,40
1942,17
1943,13
1944,10
1945,5
1946,10
1947,1
1948,5
1949,25
1950,33
1951,1
1952,42
1953,39
1954,25
1955,37
1956,40
1957,27
1958,20
1959,9
1960,14
1961,40
1962,2
1963,6
1964,7
1965,10
1966,13
1967,9
1968,4
1969,22
1970,10
1971,12
1972,5
1973,17
1974,10
1975,33
1976,41
1977,13
1978,23
1979,18
1980,7
1981,4
1982,31
1983,33
1984,35
1985,38
1986,3
1987,18
1988,2
1989,18
1990,12
1991,32
1992,36
1993,23
1994,1
1995,34
1996,25
1997,6
1998,5
1999,15
2000,31
2001,40
2002,11
2003,12
2004,25
2005,15
2006,12
2007,13
2008,5
2009,20
2010,12
2011,3
2012,38
2013,11
2014,31
2015,11
2016,16
2017,9
2018,7
2019,26
2020,25
2021,1
2022,26
2023,25
2024,1
2025,14
2026,28
2027,9
2028,8
2029,17
2030,5
2031,23
2032,30
2033,19
2034,10
2035,38
2036,25
2037,42
2038,39
2039,13
2040,6
2041,30
2042,2
2043,13
2044,16
2045,35
2046,30
2047,11
2048,36
2049,0
2050,3
2051,31
2052,35
2053,5
2054,7
2055,17
2056,25
2057,16
2058,9
2059,8
2060,13
2061,3
2062,13
2063,25
2064,17
2065,18
2066,18
2067,2
2068,37
2069,3
2070,2
2071,2
2072,30
2073,42
2074,2
2075,35
2076,10
2077,23
2078,34
2079,17
2080,27
2081,17
2082,8
2083,11
2084,38
2085,4
2086,33
2087,38
2088,10
2089,17
2090,38
2091,10
2092,7
2093,5
2094,8
2095,41
2096,1
2097,5
2098,2
2099,7
2100,0
2101,2
2102,0
2103,13
2104,38
2105,34
2106,20
2107,10
2108,2
2109,12
2110,27
2111,1
2112,11
2113,14
2114,7
2115,31
2116,6
2117,10
2118,4
2119,17
2120,10
2121,14
2122,10
2123,11
2124,12
2125,38
2126,5
2127,25
2128,34
2129,2
2130,2
2131,8
2132,41
2133,1
2134,8
2135,8
2136,11
2137,0
2138,13
2139,1
2140,11
2141,26
2142,5
2143,5
2144,8
2145,38
2146,39
2147,13
2148,2
2149,6
2150,40
2151,5
2152,4
2153,8
2154,31
2155,27
2156,1
2157,2
2158,6
2159,1
2160,39
2161,8
2162,1
2163,1
2164,12
2165,20
2166,13
2167,4
2168,11
2169,17
2170,2
2171,4
2172,1
2173,13
2174,2
2175,25
2176,22
2177,12
2178,2
2179,7
2180,13
2181,4
2182,26
2183,38
2184,35
2185,11
2186,12
2187,7
2188,13
2189,0
2190,9
2191,24
2192,33
2193,34
2194,17
2195,8
2196,10
2197,25
2198,38
2199,18
2200,2
2201,10
2202,1
2203,42
2204,2
2205,13
2206,38
2207,3
2208,35
2209,31
2210,11
2211,18
2212,25
2213,11
2214,19
2215,10
2216,25
2217,13
2218,4
2219,25
2220,34
2221,26
2222,2
2223,4
2224,4
2225,1
2226,8
2227,42
2228,34
2229,1
2230,11
2231,17
2232,9
2233,5
2234,9
2235,9
2236,2
2237,35
2238,3
2239,5
2240,8
2241,23
2242,9
2243,31
2244,13
2245,13
2246,14
2247,4
2248,4
2249,35
2250,3
2251,12
2252,9
2253,12
2254,38
2255,3
2256,13
2257,5
2258,12
2259,10
2260,31
2261,17
2262,39
2263,30
2264,2
2265,35
2266,10
2267,30
2268,6
2269,34
2270,12
2271,15
2272,8
2273,15
2274,2
2275,7
2276,1
2277,8
2278,4
2279,1
2280,5
2281,31
2282,35
2283,8
2284,27
2285,34
2286,7
2287,38
2288,5
2289,39
2290,37
2291,5
2292,2
2293,11
2294,13
2295,13
2296,10
2297,2
2298,38
2299,3
2300,8
2301,2
2302,18
2303,33
2304,30
2305,38
2306,2
2307,7
2308,5
2309,17
2310,7
2311,2
2312,4
2313,33
2314,38
2315,2
2316,21
2317,36
2318,12
2319,35
2320,8
2321,7
2322,8
2323,13
2324,12
2325,4
2326,25
2327,30
2328,41
2329,2
2330,11
2331,10
2332,15
2333,25
2334,23
2335,17
2336,23
2337,3
2338,17
2339,34
2340,2
2341,38
2342,10
2343,23
2344,3
2345,7
2346,4
2347,8
2348,4
2349,14
2350,10
2351,12
2352,4
2353,4
2354,33
2355,32
2356,38
2357,4
2358,42
2359,2
2360,7
2361,28
2362,2
2363,40
2364,11
2365,25
2366,1
2367,30
2368,25
2369,2
2370,5
2371,20
2372,35
2373,13
2374,19
2375,20
2376,2
2377,3
2378,37
2379,38
2380,42
2381,11
2382,19
2383,13
2384,17
2385,1
2386,3
2387,5
2388,25
2389,16
2390,3
2391,15
2392,0
2393,1
2394,10
2395,8
2396,6
2397,14
2398,34
2399,4
2400,10
2401,1
2402,2
2403,10
2404,29
2405,1
2406,27
2407,17
2408,9
2409,34
2410,8
2411,11
2412,15
2413,38
2414,38
2415,4
2416,34
2417,31
2418,9
2419,10
2420,12
2421,7
2422,12
2423,3
2424,24
2425,31
2426,11
2427,7
2428,13
2429,4
2430,12
2431,35
2432,4
2433,25
2434,13
2435,10
2436,9
2437,34
2438,13
2439,4
2440,36
2441,13
2442,12
2443,9
2444,25
2445,12
2446,38
2447,4
2448,1
2449,17
2450,13
2451,39
2452,3
2453,3
2454,11
2455,0
2456,11
2457,7
2458,16
2459,10
2460,34
2461,33
2462,12
2463,4
2464,1
2465,38
2466,17
2467,4
2468,38
2469,3
2470,22
2471,16
2472,28
2473,4
2474,14
2475,7
2476,12
2477,18
2478,8
2479,1
2480,8
2481,26
2482,31
2483,31
2484,3
2485,24
2486,25
2487,14
2488,35
2489,13
2490,2
2491,8
2492,12
2493,4
2494,35
2495,12
2496,1
2497,14
2498,38
2499,2
2500,11
2501,33
2502,10
2503,18
2504,25
2505,18
2506,2
2507,41
2508,2
2509,3
2510,17
2511,15
2512,12
2513,33
2514,38
2515,12
2516,28
2517,7
2518,13
2519,5
2520,10
2521,5
2522,33
2523,4
2524,5
2525,33
2526,6
2527,35
2528,10
2529,13
2530,7
2531,17
2532,26
2533,17
2534,2
2535,11
2536,19
2537,38
2538,1
2539,4
2540,33
2541,1
2542,10
2543,17
2544,12
2545,4
2546,2
2547,30
2548,13
2549,1
2550,2
2551,1
2552,5
2553,22
2554,6
2555,1
2556,18
2557,4
2558,33
2559,11
2560,8
2561,32
2562,23
2563,38
2564,5
2565,17
2566,31
2567,36
2568,23
2569,2
2570,11
2571,26
2572,11
2573,28
2574,10
2575,16
2576,26
2577,38
2578,15
2579,4
2580,13
2581,31
2582,38
2583,14
2584,10
2585,11
2586,38
2587,4
2588,16
2589,41
2590,7
2591,35
2592,10
2593,5
2594,2
2595,38
2596,33
2597,12
2598,13
2599,14
2600,17
2601,38
2602,9
2603,8
2604,12
2605,3
2606,18
2607,1
2608,35
2609,1
2610,13
2611,29
2612,14
2613,18
2614,23
2615,3
2616,2
2617,12
2618,35
2619,12
2620,4
2621,4
2622,9
2623,12
2624,6
2625,13
2626,25
2627,26
2628,2
2629,10
2630,1
2631,20
2632,38
2633,35
2634,36
2635,4
2636,14
2637,4
2638,33
2639,23
2640,8
2641,1
2642,36
2643,13
2644,25
2645,13
2646,38
2647,38
2648,3
2649,30
2650,38
2651,30
2652,4
2653,12
2654,14
2655,11
2656,2
2657,1
2658,1
2659,10
2660,14
2661,25
2662,2
2663,15
2664,2
2665,37
2666,24
2667,35
2668,12
2669,12
2670,17
2671,34
2672,29
2673,3
2674,4
2675,2
2676,17
2677,23
2678,4
2679,16
2680,21
2681,30
2682,17
2683,13
2684,18
2685,18
2686,13
2687,38
2688,7
2689,13
2690,9
2691,38
2692,19
2693,2
2694,12
2695,2
2696,8
2697,33
2698,10
2699,9
2700,13
2701,30
2702,26
2703,2
2704,17
2705,5
2706,10
2707,12
2708,1
2709,17
2710,17
2711,23
2712,35
2713,14
2714,13
2715,3
2716,10
2717,15
2718,35
2719,31
2720,12
2721,2
2722,1
2723,1
2724,9
2725,1
2726,11
2727,12
2728,23
2729,42
2730,38
2731,4
2732,5
2733,36
2734,10
2735,13
2736,16
2737,36
2738,12
2739,11
2740,22
2741,1
2742,2
2743,7
2744,25
2745,2
2746,14
2747,25
2748,21
2749,13
2750,3
2751,12
2752,10
2753,13
2754,18
2755,26
2756,16
2757,18
2758,38
2759,1
2760,13
2761,7
2762,3
2763,30
2764,5
2765,24
2766,38
2767,2
2768,10
2769,2
2770,3
2771,5
2772,7
2773,35
2774,38
2775,17
2776,5
2777,38
2778,31
2779,25
2780,4
2781,34
2782,12
2783,8
2784,37
2785,1
2786,29
2787,9
2788,38
2789,2
2790,23
2791,37
2792,13
2793,17
2794,23
2795,25
2796,20
2797,11
2798,5
2799,38
2800,38
2801,35
2802,13
2803,12
2804,6
2805,12
2806,28
2807,14
2808,40
2809,5
2810,40
2811,35
2812,14
2813,33
2814,7
2815,2
2816,37
2817,1
2818,30
2819,3
2820,1
2821,9
2822,1
2823,1
2824,6
2825,18
2826,13
2827,13
2828,19
2829,4
2830,26
2831,31
2832,5
2833,28
2834,22
2835,6
2836,15
2837,4
2838,10
2839,17
2840,18
2841,12
2842,35
2843,22
2844,7
2845,38
2846,12
2847,4
2848,37
2849,14
2850,38
2851,12
2852,23
2853,37
2854,28
2855,10
2856,7
2857,38
2858,3
2859,3
2860,38
2861,4
2862,12
2863,18
2864,7
2865,18
2866,10
2867,5
2868,1
2869,8
2870,13
2871,11
2872,14
2873,17
2874,3
2875,10
2876,7
2877,0
2878,2
2879,1
2880,4
2881,14
2882,5
2883,9
2884,13
2885,7
2886,31
2887,38
2888,38
2889,2
2890,32
2891,16
2892,12
2893,10
2894,5
2895,31
2896,6
2897,17
2898,3
2899,10
2900,9
2901,10
2902,38
2903,9
2904,4
2905,12
2906,21
2907,5
2908,38
2909,11
2910,38
2911,9
2912,12
2913,13
2914,10
2915,17
2916,2
2917,10
2918,13
2919,31
2920,38
2921,19
2922,17
2923,25
2924,41
2925,41
2926,25
2927,14
2928,28
2929,10
2930,2
2931,1
2932,14
2933,13
2934,30
2935,25
2936,35
2937,18
2938,4
2939,10
2940,26
2941,2
2942,3
2943,2
2944,14
2945,9
2946,8
2947,4
2948,9
2949,5
2950,4
2951,12
2952,4
2953,9
2954,35
2955,28
2956,7
2957,38
2958,4
2959,9
2960,9
2961,30
2962,1
2963,4
2964,8
2965,12
2966,10
2967,38
2968,41
2969,11
2970,17
2971,13
2972,4
2973,16
2974,11
2975,28
2976,10
2977,25
2978,18
2979,10
2980,22
2981,31
2982,1
2983,9
2984,17
2985,2
2986,2
2987,17
2988,28
2989,2
2990,7
2991,30
2992,24
2993,15
2994,9
2995,2
2996,10
2997,5
