,0
783,30
784,15
785,27
786,9
787,33
788,31
789,35
790,1
791,10
792,8
793,25
794,1
795,31
796,13
797,20
798,25
799,35
800,4
801,10
802,15
803,23
804,4
805,28
806,12
807,35
808,25
809,42
810,11
811,13
812,17
813,39
814,13
815,2
816,14
817,35
818,18
819,18
820,9
821,12
822,14
823,38
824,13
825,11
826,1
827,10
828,35
829,2
830,11
831,17
832,7
833,6
834,4
835,12
836,11
837,10
838,38
839,7
840,18
841,36
842,28
843,1
844,18
845,12
846,26
847,16
848,5
849,8
850,17
851,10
852,26
853,33
854,2
855,1
856,16
857,35
858,25
859,12
860,25
861,39
862,4
863,7
864,38
865,4
866,7
867,25
868,7
869,3
870,12
871,12
872,10
873,13
874,16
875,0
876,13
877,29
878,5
879,2
880,6
881,7
882,1
883,1
884,30
885,13
886,21
887,10
888,8
889,13
890,5
891,18
892,4
893,4
894,38
895,33
896,8
897,13
898,14
899,2
900,38
901,1
902,38
903,19
904,10
905,3
906,8
907,38
908,8
909,25
910,12
911,11
912,11
913,33
914,13
915,14
916,5
917,12
918,18
919,39
920,3
921,38
922,38
923,31
924,38
925,13
926,17
927,13
928,3
929,32
930,12
931,8
932,1
933,6
934,12
935,11
936,9
937,38
938,13
939,7
940,31
941,3
942,27
943,38
944,7
945,33
946,4
947,33
948,0
949,31
950,38
951,13
952,10
953,39
954,11
955,5
956,6
957,1
958,17
959,25
960,3
961,7
962,42
963,8
964,18
965,26
966,11
967,8
968,14
969,35
970,25
971,1
972,9
973,17
974,8
975,5
976,33
977,8
978,12
979,39
980,8
981,24
982,2
983,17
984,2
985,2
986,1
987,5
988,2
989,18
990,35
991,9
992,36
993,5
994,2
995,2
996,38
997,10
998,38
999,38
1000,9
1001,38
1002,2
1003,5
1004,35
1005,2
1006,4
1007,19
1008,31
1009,26
1010,7
1011,9
1012,35
1013,26
1014,13
1015,30
1016,2
1017,2
1018,4
1019,10
1020,7
1021,8
1022,38
1023,14
1024,12
1025,2
1026,9
1027,15
1028,9
1029,28
1030,31
1031,31
1032,35
1033,10
1034,38
1035,38
1036,38
1037,7
1038,25
1039,42
1040,12
1041,37
1042,0
1043,2
1044,25
1045,21
1046,15
1047,8
1048,1
1049,25
1050,10
1051,31
1052,0
1053,5
1054,23
1055,25
1056,9
1057,21
1058,3
1059,30
1060,0
1061,27
1062,26
1063,13
1064,1
1065,9
1066,2
1067,38
1068,10
1069,31
1070,2
1071,7
1072,42
1073,34
1074,28
1075,38
1076,15
1077,35
1078,0
1079,31
1080,13
1081,32
1082,7
1083,10
1084,8
1085,2
1086,34
1087,16
1088,40
1089,2
1090,4
1091,1
1092,40
1093,13
1094,7
1095,18
1096,2
1097,23
1098,17
1099,38
1100,1
1101,13
1102,18
1103,1
1104,38
1105,35
1106,10
1107,6
1108,4
1109,2
1110,17
1111,7
1112,17
1113,7
1114,25
1115,18
1116,1
1117,35
1118,6
1119,25
1120,38
1121,12
1122,7
1123,30
1124,8
1125,25
1126,4
1127,11
1128,21
1129,23
1130,38
1131,17
1132,14
1133,38
1134,1
1135,18
1136,10
1137,36
1138,0
1139,13
1140,12
1141,10
1142,10
1143,31
1144,10
1145,0
1146,5
1147,1
1148,11
1149,1
1150,31
1151,38
1152,18
1153,10
1154,0
1155,29
1156,35
1157,5
1158,8
1159,33
1160,4
1161,9
1162,5
1163,10
1164,1
1165,6
1166,11
1167,3
1168,39
1169,26
1170,5
1171,13
1172,5
1173,10
1174,25
1175,3
1176,5
1177,8
1178,2
1179,33
1180,33
1181,10
1182,4
1183,38
1184,25
1185,26
1186,5
1187,8
1188,3
1189,13
1190,28
1191,10
1192,38
1193,11
1194,2
1195,13
1196,27
1197,3
1198,2
1199,12
1200,14
1201,38
1202,10
1203,13
1204,35
1205,16
1206,22
1207,11
1208,14
1209,13
1210,10
1211,2
1212,1
1213,25
1214,9
1215,1
1216,5
1217,1
1218,12
1219,42
1220,8
1221,12
1222,0
1223,5
1224,16
1225,11
1226,8
1227,1
1228,25
1229,36
1230,1
1231,11
1232,14
1233,8
1234,13
1235,2
1236,4
1237,12
1238,2
1239,31
1240,36
1241,35
1242,1
1243,10
1244,35
1245,5
1246,1
1247,1
1248,28
1249,22
1250,13
1251,21
1252,23
1253,13
1254,13
1255,38
1256,2
1257,15
1258,18
1259,38
1260,13
1261,2
1262,39
1263,2
1264,18
1265,10
1266,2
1267,10
1268,25
1269,7
1270,27
1271,8
1272,9
1273,13
1274,4
1275,29
1276,38
1277,40
1278,35
1279,17
1280,23
1281,21
1282,23
1283,38
1284,1
1285,4
1286,38
1287,1
1288,7
1289,4
1290,38
1291,9
1292,4
1293,2
1294,4
1295,31
1296,10
1297,38
1298,35
1299,7
1300,12
1301,38
1302,20
1303,9
1304,1
1305,4
1306,28
1307,7
1308,1
1309,16
1310,9
1311,7
1312,25
1313,18
1314,9
1315,25
1316,17
1317,36
1318,10
1319,38
1320,40
1321,6
1322,3
1323,2
1324,7
1325,7
1326,10
1327,5
1328,26
1329,9
1330,23
1331,19
1332,17
1333,9
1334,12
1335,5
1336,7
1337,4
1338,13
1339,22
1340,25
1341,25
1342,11
1343,33
1344,28
1345,28
1346,25
1347,22
1348,9
1349,23
1350,10
1351,39
1352,7
1353,5
1354,5
1355,4
1356,21
1357,1
1358,4
1359,22
1360,5
1361,1
1362,39
1363,2
1364,5
1365,10
1366,13
1367,8
1368,11
1369,30
1370,4
1371,2
1372,2
1373,10
1374,5
1375,13
1376,8
1377,11
1378,25
1379,7
1380,9
1381,17
1382,20
1383,21
1384,11
1385,1
1386,1
1387,10
1388,21
1389,2
1390,38
1391,2
1392,4
1393,38
1394,2
1395,26
1396,7
1397,4
1398,1
1399,12
1400,9
1401,7
1402,31
1403,7
1404,9
1405,7
1406,31
1407,10
1408,2
1409,8
1410,35
1411,38
1412,21
1413,37
1414,5
1415,18
1416,33
1417,9
1418,26
1419,15
1420,25
1421,10
1422,35
1423,11
1424,12
1425,25
1426,1
1427,12
1428,33
1429,3
1430,37
1431,10
1432,34
1433,16
1434,23
1435,9
1436,3
1437,11
1438,4
1439,13
1440,21
1441,1
1442,13
1443,17
1444,10
1445,38
1446,13
1447,5
1448,20
1449,4
1450,11
1451,23
1452,8
1453,7
1454,6
1455,17
1456,5
1457,11
1458,10
1459,3
1460,12
1461,4
1462,7
1463,4
1464,18
1465,28
1466,15
1467,17
1468,34
1469,9
1470,2
1471,8
1472,13
1473,5
1474,35
1475,8
1476,33
1477,7
1478,10
1479,10
1480,38
1481,27
1482,13
1483,14
1484,13
1485,3
1486,12
1487,7
1488,38
1489,33
1490,18
1491,20
1492,36
1493,38
1494,1
1495,4
1496,25
1497,7
1498,31
1499,12
1500,24
1501,8
1502,13
1503,15
1504,35
1505,18
1506,4
1507,42
1508,12
1509,9
1510,12
1511,18
1512,12
1513,4
1514,18
1515,1
1516,18
1517,8
1518,27
1519,35
1520,2
1521,16
1522,15
1523,6
1524,7
1525,17
1526,38
1527,22
1528,24
1529,38
1530,13
1531,5
1532,31
1533,28
1534,18
1535,16
1536,32
1537,10
1538,17
1539,5
1540,10
1541,18
1542,10
1543,37
1544,25
1545,35
1546,28
1547,9
1548,25
1549,33
1550,9
1551,2
1552,5
1553,11
1554,10
1555,12
1556,28
1557,38
1558,7
1559,7
1560,2
1561,9
1562,2
1563,10
1564,3
1565,9
1566,1
1567,36
1568,17
1569,2
1570,34
1571,8
1572,38
1573,5
1574,5
1575,6
1576,14
1577,1
1578,5
1579,31
1580,42
1581,1
1582,38
1583,2
1584,9
1585,29
1586,1
1587,2
1588,10
1589,41
1590,37
1591,10
1592,19
1593,1
1594,23
1595,40
1596,13
1597,7
1598,12
1599,13
1600,13
1601,38
1602,1
1603,42
1604,33
1605,10
1606,5
1607,42
1608,31
1609,25
1610,11
1611,18
1612,13
1613,22
1614,14
1615,28
1616,40
1617,27
1618,10
1619,12
1620,7
1621,11
1622,4
1623,1
1624,2
1625,40
1626,5
1627,26
1628,17
1629,12
1630,9
1631,39
1632,1
1633,4
1634,8
1635,26
1636,35
1637,8
1638,24
1639,25
1640,32
1641,9
1642,38
1643,4
1644,7
1645,12
1646,2
1647,28
1648,1
1649,26
1650,7
1651,6
1652,5
1653,38
1654,9
1655,6
1656,4
1657,27
1658,39
1659,3
1660,5
1661,25
1662,8
1663,8
1664,33
1665,7
1666,25
1667,2
1668,5
1669,12
1670,12
1671,11
1672,12
1673,8
1674,13
1675,1
1676,3
1677,23
1678,4
1679,14
1680,26
1681,17
1682,38
1683,4
1684,17
1685,10
1686,2
1687,28
1688,18
1689,18
1690,35
1691,25
1692,7
1693,13
1694,2
1695,10
1696,9
1697,35
1698,13
1699,39
1700,5
1701,38
1702,7
1703,13
1704,11
1705,5
1706,3
1707,5
1708,7
1709,21
1710,35
1711,11
1712,24
1713,2
1714,2
1715,40
1716,38
1717,11
1718,5
1719,5
1720,18
1721,5
1722,12
1723,8
1724,42
1725,4
1726,3
1727,13
1728,1
1729,10
1730,3
1731,25
1732,32
1733,1
1734,4
1735,7
1736,15
1737,10
1738,35
1739,10
1740,18
1741,1
1742,8
1743,6
1744,26
1745,25
1746,11
1747,38
1748,5
1749,25
1750,12
1751,9
1752,8
1753,9
1754,31
1755,26
1756,14
1757,3
1758,40
1759,12
1760,3
1761,13
1762,17
1763,19
1764,3
1765,4
1766,38
1767,11
1768,10
1769,1
1770,42
1771,11
1772,3
1773,35
1774,2
1775,3
1776,5
1777,5
1778,9
1779,15
1780,10
1781,31
1782,29
1783,2
1784,10
1785,28
1786,4
1787,1
1788,1
1789,28
1790,10
1791,22
1792,33
1793,33
1794,32
1795,31
1796,1
1797,12
1798,17
1799,38
1800,12
1801,37
1802,5
1803,12
1804,33
1805,7
1806,18
1807,29
1808,36
1809,18
1810,40
1811,35
1812,38
1813,29
1814,38
1815,8
1816,13
1817,21
1818,2
1819,1
1820,3
1821,8
1822,4
1823,5
1824,8
1825,22
1826,1
1827,39
1828,9
1829,9
1830,12
1831,9
1832,8
1833,2
1834,1
1835,13
1836,10
1837,27
1838,7
1839,33
1840,3
1841,3
1842,12
1843,4
1844,33
1845,3
1846,1
1847,39
1848,5
1849,1
1850,3
1851,25
1852,25
1853,39
1854,36
1855,8
1856,3
1857,36
1858,2
1859,9
1860,11
1861,10
1862,30
1863,35
1864,38
1865,6
1866,30
1867,16
1868,9
1869,36
1870,33
1871,7
1872,11
1873,3
1874,2
1875,9
1876,17
1877,25
1878,4
1879,4
1880,5
1881,2
1882,23
1883,13
1884,40
1885,4
1886,2
1887,12
1888,5
1889,9
1890,9
1891,10
1892,23
1893,4
1894,38
1895,10
1896,6
1897,11
1898,12
1899,0
1900,18
1901,1
1902,11
1903,13
1904,4
1905,5
1906,14
1907,7
1908,1
1909,15
1910,7
1911,12
1912,2
1913,4
1914,31
1915,4
1916,38
1917,35
1918,18
1919,5
1920,1
1921,38
1922,10
1923,8
1924,9
1925,13
1926,2
1927,18
1928,2
1929,28
1930,13
1931,20
1932,9
1933,4
1934,1
1935,12
1936,11
1937,18
1938,13
1939,13
1940,23
1941,11
1942,35
1943,8
1944,12
1945,13
1946,6
1947,25
1948,9
1949,2
1950,23
1951,12
1952,15
1953,33
1954,3
1955,12
1956,17
1957,37
1958,8
1959,12
1960,2
1961,1
1962,12
1963,3
1964,12
1965,35
1966,1
1967,36
1968,13
1969,38
1970,11
1971,10
1972,8
1973,10
1974,13
1975,3
1976,28
1977,12
1978,25
1979,38
1980,7
1981,35
1982,2
1983,25
1984,10
1985,35
1986,38
1987,4
1988,12
1989,35
1990,31
1991,10
1992,23
1993,4
1994,10
1995,8
1996,2
1997,4
1998,17
1999,38
2000,10
2001,13
2002,42
2003,26
2004,38
2005,2
2006,38
2007,8
2008,38
2009,39
2010,12
2011,1
2012,14
2013,38
2014,3
2015,17
2016,1
2017,13
2018,7
2019,16
2020,28
2021,10
2022,1
2023,10
2024,4
2025,9
2026,3
2027,11
2028,15
2029,17
2030,4
2031,14
2032,7
2033,38
2034,9
2035,34
2036,25
2037,30
2038,10
2039,25
2040,17
2041,35
2042,25
2043,10
2044,17
2045,5
2046,10
2047,23
2048,17
2049,1
2050,12
2051,28
2052,7
2053,2
2054,17
2055,11
2056,25
2057,9
2058,3
2059,11
2060,40
2061,11
2062,32
2063,1
2064,1
2065,3
2066,25
2067,3
2068,25
2069,14
2070,4
2071,3
2072,35
2073,1
2074,29
2075,11
2076,8
2077,38
2078,10
2079,25
2080,1
2081,1
2082,12
2083,1
2084,12
2085,5
2086,1
2087,11
2088,1
2089,8
2090,10
2091,1
2092,4
2093,7
2094,12
2095,23
2096,5
2097,25
2098,9
2099,2
2100,39
2101,5
2102,11
2103,22
2104,17
2105,26
2106,5
2107,4
2108,40
2109,3
2110,12
2111,13
2112,4
2113,26
2114,1
2115,17
2116,39
2117,15
2118,25
2119,12
2120,3
2121,17
2122,29
2123,27
2124,1
2125,15
2126,35
2127,23
2128,19
2129,10
2130,32
2131,10
2132,9
2133,13
2134,26
2135,25
2136,24
2137,25
2138,3
2139,8
2140,6
2141,13
2142,19
2143,4
2144,20
2145,14
2146,38
2147,5
2148,9
2149,30
2150,11
2151,30
2152,17
2153,14
2154,17
2155,2
2156,2
2157,13
2158,9
2159,19
2160,17
2161,7
2162,17
2163,34
2164,13
2165,0
2166,38
2167,4
2168,16
2169,13
2170,38
2171,8
2172,11
2173,3
2174,10
2175,35
2176,12
2177,8
2178,2
2179,11
2180,42
2181,36
2182,9
2183,10
2184,8
2185,10
2186,17
2187,9
2188,12
2189,14
2190,40
2191,18
2192,1
2193,10
2194,4
2195,5
2196,15
2197,12
2198,11
2199,10
2200,20
2201,1
2202,17
2203,4
2204,7
2205,9
2206,17
2207,7
2208,38
2209,7
2210,4
2211,13
2212,18
2213,38
2214,8
2215,3
2216,2
2217,2
2218,18
2219,7
2220,23
2221,10
2222,11
2223,1
2224,11
2225,22
2226,19
2227,13
2228,31
2229,35
2230,4
2231,30
2232,14
2233,38
2234,35
2235,18
2236,18
2237,17
2238,11
2239,18
2240,35
2241,33
2242,0
2243,4
2244,38
2245,4
2246,4
2247,22
2248,25
2249,37
2250,11
2251,31
2252,1
2253,28
2254,13
2255,13
2256,17
2257,4
2258,2
2259,30
2260,7
2261,35
2262,30
2263,13
2264,11
2265,14
2266,7
2267,2
2268,1
2269,8
2270,18
2271,5
2272,13
2273,5
2274,23
2275,7
2276,40
2277,7
2278,12
2279,13
2280,32
2281,41
2282,2
2283,10
2284,10
2285,12
2286,10
2287,14
2288,36
2289,4
2290,2
2291,35
2292,7
2293,18
2294,11
2295,11
2296,38
2297,10
2298,2
2299,5
2300,20
2301,13
2302,13
2303,19
2304,12
2305,3
2306,20
2307,12
2308,30
2309,9
2310,17
2311,11
2312,8
2313,13
2314,31
2315,1
2316,38
2317,22
2318,2
2319,26
2320,29
2321,3
2322,15
2323,10
2324,35
2325,5
2326,12
2327,11
2328,10
2329,13
2330,13
2331,14
2332,2
2333,7
2334,2
2335,10
2336,26
2337,25
2338,2
2339,25
2340,11
2341,7
2342,22
2343,18
2344,5
2345,27
2346,18
2347,18
2348,4
2349,29
2350,20
2351,9
2352,4
2353,31
2354,10
2355,1
2356,8
2357,38
2358,7
2359,5
2360,9
2361,10
2362,12
2363,24
2364,26
2365,18
2366,35
2367,1
2368,3
2369,22
2370,11
2371,12
2372,10
2373,13
2374,25
2375,9
2376,33
2377,12
2378,17
2379,13
2380,28
2381,7
2382,13
2383,11
2384,29
2385,2
2386,16
2387,11
2388,21
2389,38
2390,12
2391,7
2392,13
2393,19
2394,22
2395,21
2396,31
2397,5
2398,23
2399,12
2400,5
2401,8
2402,4
2403,31
2404,22
2405,3
2406,11
2407,4
2408,1
2409,10
2410,25
2411,10
2412,12
2413,35
2414,35
2415,20
2416,16
2417,20
2418,18
2419,2
2420,5
2421,38
2422,4
2423,12
2424,13
2425,13
2426,34
2427,9
2428,2
2429,36
2430,23
2431,28
2432,25
2433,25
2434,33
2435,0
2436,9
2437,12
2438,15
2439,33
2440,17
2441,2
2442,9
2443,35
2444,2
2445,38
2446,1
2447,23
2448,31
2449,9
2450,12
2451,10
2452,38
2453,10
2454,20
2455,17
2456,35
2457,13
2458,2
2459,13
2460,11
2461,2
2462,30
2463,13
2464,38
2465,21
2466,30
2467,13
2468,2
2469,3
2470,35
2471,10
2472,9
2473,18
2474,8
2475,5
2476,10
2477,38
2478,9
2479,5
2480,22
2481,18
2482,4
2483,8
2484,38
2485,35
2486,10
2487,13
2488,13
2489,13
2490,11
2491,11
2492,1
2493,4
2494,2
2495,12
2496,2
2497,30
2498,12
2499,37
2500,34
2501,8
2502,23
2503,5
2504,13
2505,10
2506,7
2507,8
2508,30
2509,23
2510,9
2511,10
2512,18
2513,7
2514,13
2515,2
2516,18
2517,3
2518,15
2519,39
2520,15
2521,2
2522,38
2523,21
2524,23
2525,4
2526,0
2527,38
2528,13
2529,38
2530,16
2531,26
2532,10
2533,13
2534,29
2535,13
2536,9
2537,10
2538,4
2539,23
2540,38
2541,12
2542,1
2543,9
2544,1
2545,33
2546,38
2547,33
2548,4
2549,9
2550,38
2551,8
2552,28
2553,1
2554,2
2555,4
2556,4
2557,2
2558,2
2559,8
2560,4
2561,13
2562,42
2563,36
2564,40
2565,21
2566,33
2567,29
2568,12
2569,8
2570,0
2571,38
2572,35
2573,12
2574,21
2575,3
2576,15
2577,13
2578,23
2579,5
2580,33
2581,34
2582,35
2583,4
2584,4
2585,4
2586,14
2587,29
2588,1
2589,8
2590,25
2591,33
2592,35
2593,21
2594,13
2595,35
2596,3
2597,9
2598,17
2599,4
2600,4
2601,13
2602,4
2603,1
2604,38
2605,19
2606,9
2607,7
2608,10
2609,8
2610,35
2611,12
2612,4
2613,3
2614,17
2615,5
2616,10
2617,18
2618,17
2619,25
2620,9
2621,4
2622,17
2623,1
2624,10
2625,22
2626,12
2627,3
2628,4
2629,13
2630,4
2631,1
2632,3
2633,26
2634,18
2635,2
2636,16
2637,12
2638,1
2639,26
2640,10
2641,17
2642,5
2643,13
2644,40
2645,5
2646,18
2647,11
2648,31
2649,42
2650,8
2651,2
2652,16
2653,38
2654,5
2655,35
2656,12
2657,25
2658,35
2659,2
2660,38
2661,7
2662,11
2663,7
2664,25
2665,10
2666,21
2667,10
2668,11
2669,38
2670,17
2671,10
2672,4
2673,2
2674,30
2675,5
2676,1
2677,6
2678,24
2679,40
2680,25
2681,13
2682,2
2683,7
2684,35
2685,9
2686,33
2687,38
2688,16
2689,3
2690,6
2691,26
2692,35
2693,25
2694,2
2695,38
2696,1
2697,8
2698,6
2699,26
2700,38
2701,12
2702,15
2703,4
2704,3
2705,32
2706,2
2707,18
2708,30
2709,12
2710,7
2711,4
2712,17
2713,6
2714,13
2715,31
2716,10
2717,7
2718,13
2719,23
2720,7
2721,21
2722,8
2723,1
2724,22
2725,41
2726,9
2727,1
2728,3
2729,12
2730,32
2731,5
2732,13
2733,10
2734,12
2735,7
2736,39
2737,3
2738,38
2739,12
2740,2
2741,5
2742,11
2743,5
2744,33
2745,5
2746,14
2747,17
2748,10
2749,0
2750,14
2751,5
2752,25
2753,23
2754,34
2755,33
2756,2
2757,25
2758,4
2759,13
2760,28
2761,11
2762,10
2763,3
2764,4
2765,4
2766,10
2767,35
2768,2
2769,2
2770,11
2771,39
2772,17
2773,26
2774,34
2775,2
2776,7
2777,23
2778,2
2779,14
2780,4
2781,12
2782,20
2783,11
2784,30
2785,8
2786,39
2787,38
2788,31
2789,4
2790,12
2791,12
2792,17
2793,42
2794,40
2795,13
2796,0
2797,10
2798,9
2799,9
2800,15
2801,25
2802,38
2803,11
2804,3
2805,9
2806,13
2807,5
2808,23
2809,30
2810,8
2811,5
2812,23
2813,1
2814,19
2815,26
2816,13
2817,23
2818,1
2819,1
2820,18
2821,1
2822,12
2823,13
2824,13
2825,23
2826,8
2827,32
2828,12
2829,28
2830,38
2831,19
2832,13
2833,7
2834,0
2835,38
2836,7
2837,7
2838,9
2839,35
2840,8
2841,7
2842,4
2843,33
2844,18
2845,13
2846,30
2847,38
2848,7
2849,7
2850,4
2851,2
2852,22
2853,5
2854,10
2855,38
2856,2
2857,38
2858,6
2859,2
2860,38
2861,30
2862,2
2863,8
2864,12
2865,12
2866,4
2867,25
2868,21
2869,5
2870,7
2871,38
2872,15
2873,16
2874,7
2875,8
2876,2
2877,2
2878,23
2879,9
2880,42
2881,10
2882,16
2883,26
2884,20
2885,5
2886,31
2887,16
2888,5
2889,7
2890,16
2891,10
2892,35
2893,25
2894,17
2895,20
2896,25
2897,17
2898,13
2899,1
2900,31
2901,8
2902,1
2903,9
2904,13
2905,5
2906,3
2907,12
2908,25
2909,14
2910,2
2911,11
2912,32
2913,9
2914,2
2915,35
2916,10
2917,9
2918,7
2919,28
2920,9
2921,17
2922,30
2923,7
2924,2
2925,4
2926,25
2927,34
2928,13
2929,14
2930,2
2931,13
2932,9
2933,10
2934,25
2935,25
2936,11
2937,19
2938,20
2939,5
2940,31
2941,6
2942,21
2943,5
2944,22
2945,12
2946,30
2947,5
2948,26
2949,10
2950,35
2951,12
2952,38
2953,12
2954,38
2955,10
2956,7
2957,15
2958,2
2959,38
2960,13
2961,9
2962,12
2963,15
2964,12
2965,10
2966,38
2967,4
2968,40
2969,18
2970,7
2971,21
2972,15
2973,2
2974,10
2975,10
2976,7
2977,37
2978,10
2979,25
2980,32
2981,20
2982,15
2983,33
2984,9
2985,10
2986,3
2987,13
2988,33
2989,36
2990,18
2991,38
2992,25
2993,31
2994,11
2995,38
2996,12
2997,25
